2,22,28596,694,3.3637059
3,21,19877,416,2.7956731
4,20,17037,445,2.4116526
5,19,13963,499,2.060698
6,18,13220,468,1.6638346
7,17,11433,349,1.415099
8,16,11951,301,1.2187926
9,15,8434,308,1.0638074
11,13,12208,485,0.8443166
12,12,14693,306,0.76541
13,11,23648,288,0.69758177
14,10,34728,450,0.6361175
15,9,60209,255,0.5728871
16,8,106485,255,0.5243063
17,7,185346,254,0.48893857
18,6,351955,430,0.460261
19,5,617453,373,0.43702912
20,4,1174334,275,0.4269225
