2,6,5566,96,1.8355117
3,5,3665,42,1.7298657
4,4,4106,55,1.573393
5,3,2784,51,1.4449267
6,2,2498,25,1.329119
7,1,2390,37,1.2694842
#
4,12,2940,34,2.3599942
5,11,2764,33,2.1671958
6,10,2482,38,1.9927107
7,9,2609,39,1.847591
8,8,2259,46,1.7052904
9,7,2215,34,1.5679882
10,6,2373,37,1.4689089
11,5,2626,37,1.3436264
12,4,3218,39,1.2759506
#
