378,268,0.5860269
358,265,0.5860269
378,276,0.5860269
360,256,0.5860269
383,298,0.5860269
373,300,0.5860269
387,273,0.5860269
365,250,0.5860269
350,254,0.5860269
340,257,0.5860269
387,289,0.5860269
392,282,0.5860269
359,271,0.5860269
379,249,0.5860269
373,276,0.5860269
381,274,0.5860269
355,257,0.5860269
