2,6,22977,394,1.6818529
3,5,19951,250,1.3982517
4,4,15767,258,1.2076697
5,3,13006,232,1.0363964
6,2,13315,255,0.8852099
7,1,16453,272,1.0423603
#
4,12,18213,328,1.8087394
5,11,14954,297,1.5455235
6,10,12690,287,1.2478759
7,9,10498,252,1.0613242
8,8,8727,252,0.9140944
9,7,8423,247,0.79785603
10,6,9255,349,0.70599055
11,5,11607,289,0.6340509
12,4,14734,245,0.5801342
#
