2,22,2055,31,3.9156482
3,21,1756,21,3.8371248
4,20,1623,20,3.707865
5,19,1475,33,3.5011666
6,18,1453,24,3.1937044
7,17,1279,19,2.7998676
8,16,1174,24,2.4005463
9,15,1059,23,2.117566
11,13,1340,22,1.9416053
12,12,1846,31,1.9030162
13,11,2841,23,1.8399452
14,10,4708,18,1.7488785
15,9,7118,19,1.6351858
16,8,11827,21,1.5195644
17,7,19463,35,1.4351395
18,6,36486,24,1.4031296
19,5,33627,31,1.4004081
20,4,32967,20,1.4006376
