2,22,5681,127,3.6710234
3,21,6925,115,3.4596703
4,20,4687,63,3.146659
5,19,4387,53,2.8895943
6,18,3574,133,2.6569476
7,17,3085,109,2.4634547
8,16,3561,99,2.2737155
9,15,3016,54,2.0906358
11,13,2957,56,1.7902217
12,12,4909,117,1.6987021
13,11,6002,64,1.5679526
14,10,8720,85,1.4569883
15,9,14301,126,1.3605821
16,8,24089,46,1.2897112
17,7,44138,72,1.5612222
18,6,68997,43,1.2022502
19,5,132434,58,1.1848322
20,4,128697,53,1.1812562
