2,6,1969,16,1.9578449
3,5,2135,12,1.9186198
4,4,1622,11,1.8540629
5,3,1597,12,1.7509326
6,2,1465,12,1.5981816
7,1,1321,14,1.4101572
#
4,12,1681,17,2.7808988
5,11,1610,18,2.6258748
6,10,1446,15,2.3952782
7,9,1278,16,2.0999007
8,8,1081,18,1.8004098
9,7,1059,39,1.5881824
10,6,1136,18,1.4887275
11,5,1486,19,1.4563056
12,4,1824,17,1.4275202
#
