2,22,6241,107,3.545842
3,21,3409,63,2.8585162
4,20,4635,62,2.3566358
5,19,2249,57,1.9830971
6,18,2047,57,1.693886
7,17,2086,78,1.4500171
8,16,1806,63,1.2647884
9,15,2031,45,1.1121107
11,13,2412,28,0.88431215
12,12,3143,27,0.79681087
13,11,5408,40,0.72287524
14,10,9193,27,0.65991765
15,9,15271,32,0.60547495
16,8,21769,38,0.5598008
17,7,47070,30,0.5214884
18,6,85857,42,0.49260888
19,5,125658,40,0.47585583
20,4,150274,52,0.47646472
