2,6,134.437,2272,0.56960034
4,4,85.359,1587,0.947411
6,2,78.135,1588,1.0821663
#
4,12,82.488,1877,0.6330828
6,10,77.145,1820,0.7322155
8,8,75.827,1935,0.8462278
10,6,106.312,2033,0.940111
12,4,236.484,2134,1.0073891
14,2,719.452,2233,1.1030799
#
4,20,87.042,2329,0.47481215
6,18,76.251,2011,0.5491619
8,16,73.633,2030,0.6346733
12,12,213.230,2066,0.7585118
14,10,597.672,2046,0.85583925
16,8,209.5346,1933,0.97408825
18,6,8572.901,2393,1.0933552
20,4,24765.467,1840,1.183769
&False
