4450,3454,0.8210595
4616,3691,0.8210595
4928,3675,0.8210595
4500,4017,0.8210595
4410,3600,0.8210595
4479,3693,0.8210595
4633,3748,0.8210595
4559,3614,0.8210595
4567,3560,0.8210595
4794,3713,0.8210595
4370,3439,0.8210595
4360,3461,0.8210595
4122,3257,0.8210595
3996,3192,0.8210595
4114,3359,0.8210595
4032,3225,0.8210595
3985,3083,0.8210595
