487,458,0.97131705
486,458,0.97131705
525,439,0.97131705
517,459,0.97131705
513,439,0.97131705
520,462,0.97131705
512,447,0.97131705
505,441,0.97131705
534,444,0.97131705
517,429,0.97131705
538,465,0.97131705
542,444,0.97131705
499,425,0.97131705
486,422,0.97131705
497,446,0.97131705
473,449,0.97131705
550,466,0.97131705
